-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                volta_scudnn_128x32_relu_interior_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us       5.780ms         0.57%       5.780ms     240.833us            24  
void cudnn::detail::dgrad_alg1_engine<float, 128, 5,...         0.00%       0.000us         0.00%       0.000us       0.000us       5.524ms         0.55%       5.524ms      28.771us           192  
void cudnn::cnn::wgrad_alg1_engine<float, float, 128...         0.00%       0.000us         0.00%       0.000us       0.000us       5.380ms         0.53%       5.380ms     672.500us             8  
             volta_scudnn_128x128_stridedB_medium_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us       4.470ms         0.44%       4.470ms     186.250us            24  
autograd::engine::evaluate_function: torch::autograd...         1.05%      10.128ms         4.99%      48.139ms      28.251us       0.000us         0.00%       3.560ms       2.089us          1704  
                        torch::autograd::AccumulateGrad         0.82%       7.898ms         3.94%      38.011ms      22.307us       0.000us         0.00%       3.560ms       2.089us          1704  
              volta_scudnn_128x128_stridedB_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us       2.980ms         0.29%       2.980ms     186.250us            16  
volta_scudnn_128x32_sliced1x4_ldg4_relu_exp_interior...         0.00%       0.000us         0.00%       0.000us       0.000us       2.797ms         0.28%       2.797ms      34.962us            80  
                   volta_scudnn_128x32_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us       2.538ms         0.25%       2.538ms     317.250us             8  
                                             aten::mul_         1.72%      16.591ms         5.22%      50.420ms      29.589us       2.488ms         0.25%       2.488ms       1.460us          1704  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.488ms         0.25%       2.488ms       1.460us          1704  
                                            aten::fill_         1.08%      10.453ms        20.18%     194.797ms     113.254us       1.915ms         0.19%       1.915ms       1.113us          1720  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.915ms         0.19%       1.915ms       1.113us          1720  
                                            aten::zero_         0.99%       9.603ms        21.16%     204.240ms     118.194us       0.000us         0.00%       1.907ms       1.104us          1728  
                      Optimizer.zero_grad#SGD.zero_grad         1.09%      10.494ms        22.22%     214.495ms      26.812ms       0.000us         0.00%       1.899ms     237.375us             8  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us       1.339ms         0.13%       1.339ms       5.772us           232  
void cudnn::cnn::wgrad_alg1_engine<float, float, 128...         0.00%       0.000us         0.00%       0.000us       0.000us       1.221ms         0.12%       1.221ms       6.359us           192  
void cudnn::ops::scalePackedTensor_kernel<float, flo...         0.00%       0.000us         0.00%       0.000us       0.000us       1.115ms         0.11%       1.115ms       5.162us           216  
void implicit_convolve_sgemm<float, float, 128, 5, 5...         0.00%       0.000us         0.00%       0.000us       0.000us     904.000us         0.09%     904.000us       6.278us           144  
                  volta_scudnn_128x32_relu_medium_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     853.000us         0.08%     853.000us     106.625us             8  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     784.000us         0.08%     784.000us       2.000us           392  
void cask_cudnn::computeOffsetsKernel<false, false>(...         0.00%       0.000us         0.00%       0.000us       0.000us     688.000us         0.07%     688.000us       2.000us           344  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     524.000us         0.05%     524.000us       2.047us           256  
void cask_cudnn::computeOffsetsKernel<true, false>(c...         0.00%       0.000us         0.00%       0.000us       0.000us     496.000us         0.05%     496.000us       2.000us           248  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us     490.000us         0.05%     490.000us       1.075us           456  
                              aten::adaptive_avg_pool2d         0.00%      25.000us         0.03%     300.000us      37.500us       0.000us         0.00%     452.000us      56.500us             8  
    autograd::engine::evaluate_function: AddmmBackward0         0.03%     247.000us         0.23%       2.266ms     283.250us       0.000us         0.00%     451.000us      56.375us             8  
                                         AddmmBackward0         0.02%     197.000us         0.16%       1.588ms     198.500us       0.000us         0.00%     403.000us      50.375us             8  
                                               aten::mm         0.07%     686.000us         0.12%       1.176ms      73.500us     403.000us         0.04%     403.000us      25.188us            16  
autograd::engine::evaluate_function: SigmoidBackward...         0.11%       1.046ms         0.47%       4.567ms      35.680us       0.000us         0.00%     293.000us       2.289us           128  
                                       SigmoidBackward0         0.07%     635.000us         0.36%       3.521ms      27.508us       0.000us         0.00%     293.000us       2.289us           128  
                                 aten::sigmoid_backward         0.18%       1.720ms         0.30%       2.886ms      22.547us     293.000us         0.03%     293.000us       2.289us           128  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     293.000us         0.03%     293.000us       2.289us           128  
                                           aten::linear         0.01%      51.000us         0.13%       1.298ms     162.250us       0.000us         0.00%     288.000us      36.000us             8  
                                            aten::addmm         0.08%     762.000us         0.12%       1.141ms     142.625us     288.000us         0.03%     288.000us      36.000us             8  
void cudnn::detail::dgrad2d_alg1_1<float, 0, 5, 6, 4...         0.00%       0.000us         0.00%       0.000us       0.000us     256.000us         0.03%     256.000us      16.000us            16  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 965.414ms
Self CUDA time total: 1.012s

