-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                        torch::autograd::AccumulateGrad         0.86%      11.804ms         4.26%      58.703ms      20.159us       0.000us         0.00%       5.546ms       1.905us          2912  
            volta_scudnn_128x64_stridedB_interior_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us       4.866ms         0.88%       4.866ms      46.788us           104  
void cudnn::winograd_nonfused::winogradWgradDelta4x4...         0.00%       0.000us         0.00%       0.000us       0.000us       4.455ms         0.80%       4.455ms       9.601us           464  
                                             aten::sqrt         2.31%      31.790ms         3.52%      48.561ms      16.676us       4.361ms         0.79%       4.361ms       1.498us          2912  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       4.361ms         0.79%       4.361ms       1.498us          2912  
volta_scudnn_128x32_sliced1x4_ldg4_relu_exp_interior...         0.00%       0.000us         0.00%       0.000us       0.000us       4.202ms         0.76%       4.202ms      32.828us           128  
void cudnn::winograd_nonfused::winogradWgradOutput4x...         0.00%       0.000us         0.00%       0.000us       0.000us       4.175ms         0.75%       4.175ms       8.998us           464  
autograd::engine::evaluate_function: MaxPool2DWithIn...         0.01%      75.000us         0.04%     507.000us      63.375us       0.000us         0.00%       4.069ms     508.625us             8  
                          MaxPool2DWithIndicesBackward0         0.00%      58.000us         0.03%     432.000us      54.000us       0.000us         0.00%       4.069ms     508.625us             8  
                 aten::max_pool2d_with_indices_backward         0.01%     160.000us         0.03%     374.000us      46.750us       3.385ms         0.61%       4.069ms     508.625us             8  
void cudnn::bn_bw_1C11_kernel_new<float, float, floa...         0.00%       0.000us         0.00%       0.000us       0.000us       3.904ms         0.70%       3.904ms     488.000us             8  
                                         aten::addcmul_         1.67%      22.966ms         2.86%      39.438ms      13.543us       3.750ms         0.68%       3.750ms       1.288us          2912  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.750ms         0.68%       3.750ms       1.288us          2912  
                                            aten::fill_         0.99%      13.645ms         2.05%      28.300ms       9.665us       3.690ms         0.66%       3.690ms       1.260us          2928  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.690ms         0.66%       3.690ms       1.260us          2928  
                                            aten::zero_         0.72%       9.897ms         2.76%      38.072ms      12.967us       0.000us         0.00%       3.682ms       1.254us          2936  
void at::native::(anonymous namespace)::max_pool_bac...         0.00%       0.000us         0.00%       0.000us       0.000us       3.385ms         0.61%       3.385ms     423.125us             8  
                                              aten::div         2.52%      34.711ms         3.82%      52.628ms      17.925us       3.305ms         0.59%       3.305ms       1.126us          2936  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.183ms         0.57%       3.183ms       1.093us          2912  
                     Optimizer.zero_grad#Adam.zero_grad         0.88%      12.151ms         3.63%      50.065ms       6.258ms       0.000us         0.00%       2.998ms     374.750us             8  
autograd::engine::evaluate_function: AvgPool2DBackwa...         0.01%     205.000us         0.06%     804.000us      33.500us       0.000us         0.00%       2.908ms     121.167us            24  
                                     AvgPool2DBackward0         0.01%     104.000us         0.04%     599.000us      24.958us       0.000us         0.00%       2.908ms     121.167us            24  
                              aten::avg_pool2d_backward         0.02%     324.000us         0.04%     495.000us      20.625us       2.908ms         0.52%       2.908ms     121.167us            24  
void at::native::(anonymous namespace)::avg_pool2d_b...         0.00%       0.000us         0.00%       0.000us       0.000us       2.908ms         0.52%       2.908ms     121.167us            24  
void cudnn::bn_fw_tr_1C11_kernel_NCHW<float, float, ...         0.00%       0.000us         0.00%       0.000us       0.000us       2.475ms         0.45%       2.475ms     309.375us             8  
             volta_scudnn_128x64_relu_xregs_large_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us       2.206ms         0.40%       2.206ms     275.750us             8  
                   volta_scudnn_128x64_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us       2.168ms         0.39%       2.168ms     135.500us            16  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.716ms         0.31%       1.716ms       1.773us           968  
void cudnn::winograd_nonfused::winogradForwardFilter...         0.00%       0.000us         0.00%       0.000us       0.000us       1.682ms         0.30%       1.682ms       3.004us           560  
                                       aten::max_pool2d         0.00%      38.000us         0.02%     298.000us      37.250us       0.000us         0.00%       1.296ms     162.000us             8  
                          aten::max_pool2d_with_indices         0.01%     191.000us         0.02%     260.000us      32.500us       1.296ms         0.23%       1.296ms     162.000us             8  
void at::native::(anonymous namespace)::max_pool_for...         0.00%       0.000us         0.00%       0.000us       0.000us       1.296ms         0.23%       1.296ms     162.000us             8  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us       1.083ms         0.19%       1.083ms       1.556us           696  
void cask_cudnn::computeOffsetsKernel<true, false>(c...         0.00%       0.000us         0.00%       0.000us       0.000us       1.023ms         0.18%       1.023ms       1.661us           616  
                 volta_scudnn_128x128_relu_medium_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     984.000us         0.18%     984.000us     123.000us             8  
                                       aten::avg_pool2d         0.03%     441.000us         0.05%     637.000us      26.542us     938.000us         0.17%     938.000us      39.083us            24  
void at::native::(anonymous namespace)::avg_pool2d_o...         0.00%       0.000us         0.00%       0.000us       0.000us     938.000us         0.17%     938.000us      39.083us            24  
cask_cudnn::computeBOffsetsKernel(cask_cudnn::Comput...         0.00%       0.000us         0.00%       0.000us       0.000us     813.000us         0.15%     813.000us       1.142us           712  
void cask_cudnn::computeOffsetsKernel<false, false>(...         0.00%       0.000us         0.00%       0.000us       0.000us     800.000us         0.14%     800.000us       2.000us           400  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     667.000us         0.12%     667.000us      20.844us            32  
void cudnn::ops::nchwToNhwcKernel<float, float, floa...         0.00%       0.000us         0.00%       0.000us       0.000us     564.000us         0.10%     564.000us       4.406us           128  
void cudnn::winograd::generateWinogradTilesKernel<0,...         0.00%       0.000us         0.00%       0.000us       0.000us     528.000us         0.10%     528.000us       2.200us           240  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     280.000us         0.05%     280.000us       7.000us            40  
                                       aten::contiguous         0.00%      57.000us         0.08%       1.135ms      35.469us       0.000us         0.00%     264.000us       8.250us            32  
                                            aten::clone         0.01%     121.000us         0.08%       1.078ms      33.688us       0.000us         0.00%     264.000us       8.250us            32  
                                            aten::copy_         0.38%       5.258ms         0.40%       5.556ms       1.887us     264.000us         0.05%     264.000us       0.090us          2944  
void cudnn::ops::nhwcToNchwKernel<float, float, floa...         0.00%       0.000us         0.00%       0.000us       0.000us     256.000us         0.05%     256.000us       2.000us           128  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 1.378s
Self CUDA time total: 555.529ms

