-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      30.849ms         1.20%      30.849ms     175.278us           176  
                                             aten::amax         0.06%       1.727ms         0.10%       2.590ms      26.979us      30.283ms         1.17%      30.283ms     315.448us            96  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us      30.283ms         1.17%      30.283ms     315.448us            96  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      29.335ms         1.14%      29.335ms     611.146us            48  
                                          ViewBackward0         0.04%       1.070ms         0.26%       7.077ms      14.042us       0.000us         0.00%      28.502ms      56.552us           504  
                                              aten::neg         0.03%     947.000us         0.06%       1.549ms      21.514us      28.078ms         1.09%      28.078ms     389.972us            72  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      28.078ms         1.09%      28.078ms     389.972us            72  
      autograd::engine::evaluate_function: PowBackward0         0.01%     248.000us         0.10%       2.609ms     108.708us       0.000us         0.00%      28.008ms       1.167ms            24  
autograd::engine::evaluate_function: NativeLayerNorm...         0.03%     729.000us         0.22%       5.864ms      56.385us       0.000us         0.00%      27.156ms     261.115us           104  
                               NativeLayerNormBackward0         0.02%     670.000us         0.19%       5.135ms      49.375us       0.000us         0.00%      27.156ms     261.115us           104  
                       aten::native_layer_norm_backward         0.06%       1.632ms         0.16%       4.465ms      42.933us      27.156ms         1.05%      27.156ms     261.115us           104  
                                              aten::div         0.34%       9.132ms         0.52%      14.033ms      19.933us      25.391ms         0.98%      25.391ms      36.067us           704  
                                           MulBackward0         0.01%     244.000us         0.07%       1.842ms      32.893us       0.000us         0.00%      24.429ms     436.232us            56  
autograd::engine::evaluate_function: GatherBackward0...         0.01%     280.000us         0.12%       3.326ms      69.292us       0.000us         0.00%      23.679ms     493.312us            48  
                                        GatherBackward0         0.01%     138.000us         0.11%       3.046ms      63.458us       0.000us         0.00%      23.679ms     493.312us            48  
                                  aten::gather_backward         0.01%     245.000us         0.11%       2.908ms      60.583us       0.000us         0.00%      23.679ms     493.312us            48  
    autograd::engine::evaluate_function: WhereBackward0         0.00%     129.000us         0.07%       1.826ms      76.083us       0.000us         0.00%      23.194ms     966.417us            24  
                                         WhereBackward0         0.01%     159.000us         0.06%       1.697ms      70.708us       0.000us         0.00%      23.194ms     966.417us            24  
                                           aten::repeat         0.07%       1.822ms         0.30%       8.218ms      57.069us       0.000us         0.00%      22.928ms     159.222us           144  
                                           SubBackward0         0.01%     152.000us         0.04%       1.084ms      22.583us       0.000us         0.00%      22.451ms     467.729us            48  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      21.075ms         0.82%      21.075ms     292.708us            72  
                                           aten::einsum         0.02%     679.000us         0.09%       2.448ms     102.000us       0.000us         0.00%      20.525ms     855.208us            24  
                               maxwell_sgemm_128x128_nn         0.00%       0.000us         0.00%       0.000us       0.000us      20.525ms         0.80%      20.525ms     855.208us            24  
                                           PowBackward0         0.01%     264.000us         0.07%       1.984ms      82.667us       0.000us         0.00%      19.633ms     818.042us            24  
                                     aten::scatter_add_         0.03%     746.000us         0.04%       1.173ms      24.438us      18.601ms         0.72%      18.601ms     387.521us            48  
void at::native::_scatter_gather_elementwise_kernel<...         0.00%       0.000us         0.00%       0.000us       0.000us      18.601ms         0.72%      18.601ms     387.521us            48  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      18.130ms         0.70%      18.130ms     755.417us            24  
                                               aten::ne         0.03%     883.000us         0.05%       1.338ms      27.875us      17.013ms         0.66%      17.013ms     354.438us            48  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      17.013ms         0.66%      17.013ms     354.438us            48  
                                              aten::pow         0.06%       1.692ms         0.11%       2.922ms      30.438us      11.368ms         0.44%      16.994ms     177.021us            96  
                                          aten::argsort         0.00%     133.000us         0.39%      10.536ms     219.500us       0.000us         0.00%      15.392ms     320.667us            48  
                                             aten::sort         0.15%       4.093ms         0.38%      10.403ms     216.729us      15.152ms         0.59%      15.392ms     320.667us            48  
                                             aten::relu         0.03%     698.000us         0.10%       2.833ms      29.510us       0.000us         0.00%      15.039ms     156.656us            96  
                                        aten::clamp_min         0.05%       1.316ms         0.08%       2.135ms      22.240us      15.039ms         0.58%      15.039ms     156.656us            96  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      15.039ms         0.58%      15.039ms     156.656us            96  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 2.724s
Self CUDA time total: 2.580s

