-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      21.006ms         0.64%      21.006ms     201.981us           104  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      20.983ms         0.64%      20.983ms     201.760us           104  
void at::native::(anonymous namespace)::GammaBetaBac...         0.00%       0.000us         0.00%       0.000us       0.000us      17.620ms         0.53%      17.620ms      84.712us           208  
                               Optimizer.step#Adam.step         0.52%      16.892ms         1.57%      51.360ms       6.420ms       0.000us         0.00%      16.899ms       2.112ms             8  
        autograd::engine::evaluate_function: TBackward0         0.16%       5.357ms         0.91%      29.652ms      49.420us       0.000us         0.00%      16.415ms      27.358us           600  
autograd::engine::evaluate_function: NllLossBackward...         0.01%     167.000us         0.02%     729.000us      91.125us       0.000us         0.00%       7.940ms     992.500us             8  
                                       NllLossBackward0         0.00%      77.000us         0.02%     562.000us      70.250us       0.000us         0.00%       7.940ms     992.500us             8  
                                aten::nll_loss_backward         0.01%     166.000us         0.01%     485.000us      60.625us     356.000us         0.01%       7.940ms     992.500us             8  
                                            aten::fill_         0.01%     440.000us         0.51%      16.598ms     345.792us       7.864ms         0.24%       7.864ms     163.833us            48  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       7.864ms         0.24%       7.864ms     163.833us            48  
                                            aten::zero_         0.00%     115.000us         0.50%      16.353ms     408.825us       0.000us         0.00%       7.839ms     195.975us            40  
                                             aten::add_         0.23%       7.405ms         1.15%      37.600ms      41.593us       6.753ms         0.20%       6.753ms       7.470us           904  
autograd::engine::evaluate_function: UnsafeViewBackw...         0.08%       2.759ms         0.31%      10.010ms      17.378us       0.000us         0.00%       5.648ms       9.806us           576  
                                    UnsafeViewBackward0         0.03%       1.056ms         0.22%       7.251ms      12.589us       0.000us         0.00%       5.648ms       9.806us           576  
                                          aten::flatten         0.01%     457.000us         0.13%       4.292ms      44.708us       0.000us         0.00%       5.480ms      57.083us            96  
autograd::engine::evaluate_function: EmbeddingBackwa...         0.01%     428.000us        83.95%        2.745s     114.355ms       0.000us         0.00%       3.717ms     154.875us            24  
                                             aten::mul_         0.12%       4.069ms         0.23%       7.427ms      16.578us       3.565ms         0.11%       3.565ms       7.958us           448  
                                         aten::addcdiv_         0.07%       2.179ms         0.11%       3.657ms      16.326us       3.431ms         0.10%       3.431ms      15.317us           224  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.431ms         0.10%       3.431ms      15.317us           224  
                                     EmbeddingBackward0         0.00%     109.000us        83.93%        2.744s     114.329ms       0.000us         0.00%       2.914ms     121.417us            24  
                               aten::embedding_backward         0.00%      60.000us        83.93%        2.744s     114.325ms       0.000us         0.00%       2.914ms     121.417us            24  
                         aten::embedding_dense_backward         0.09%       2.937ms        83.92%        2.744s     114.322ms       2.618ms         0.08%       2.914ms     121.417us            24  
autograd::engine::evaluate_function: torch::autograd...         0.03%       1.078ms         0.89%      28.987ms     129.406us       0.000us         0.00%       2.614ms      11.670us           224  
                        torch::autograd::AccumulateGrad         0.04%       1.251ms         0.85%      27.909ms     124.594us       0.000us         0.00%       2.614ms      11.670us           224  
                                         aten::addcmul_         0.06%       1.990ms         0.11%       3.502ms      15.634us       2.490ms         0.08%       2.490ms      11.116us           224  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.490ms         0.08%       2.490ms      11.116us           224  
                                             aten::sqrt         0.08%       2.771ms         0.13%       4.200ms      18.750us       1.712ms         0.05%       1.712ms       7.643us           224  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.712ms         0.05%       1.712ms       7.643us           224  
void at_cuda_detail::cub::DeviceRadixSortOnesweepKer...         0.00%       0.000us         0.00%       0.000us       0.000us       1.232ms         0.04%       1.232ms       9.625us           128  
                                  sgemm_32x32x32_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us     934.000us         0.03%     934.000us     116.750us             8  
                                      aten::nll_loss_nd         0.00%      23.000us         0.01%     326.000us      40.750us       0.000us         0.00%     653.000us      81.625us             8  
                                         aten::nll_loss         0.00%      28.000us         0.01%     303.000us      37.875us       0.000us         0.00%     653.000us      81.625us             8  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 3.269s
Self CUDA time total: 3.299s

