name,aten::cudnn_convolution,void,maxwell_scudnn_winograd_128x128_ldg1_ldg4_mobile_rel...,aten::addmm,sgemm_32x32x32_NT_vec,aten::cudnn_batch_norm,aten::copy_,aten::add_,aten::clamp_min,aten::mul,Memcpy,aten::add,aten::sub,aten::cat,aten::div,sgemm_32x32x32_NT,aten::fill_,maxwell_sgemm_32x128_nn,sgemm_128x128x8_NN,maxwell_fp16_scudnn_fp16_128x64_stridedB_splitK_larg...,aten::native_batch_norm_backward,maxwell_fp16_scudnn_fp16_128x64_relu_medium_nn_v0,maxwell_fp16_scudnn_fp16_128x128_relu_small_nn_v0,at::native::(anonymous,aten::fake_quantize_per_channel_affine_cachemask,maxwell_gcgemm_64x64_nt,aten::_log_softmax_backward_data,sgemm_128x128x8_NT_vec,maxwell_sgemm_128x64_nn,aten::clamp,maxwell_scudnn_128x32_stridedB_splitK_large_nn_v0,maxwell_fp16_scudnn_fp16_128x64_stridedB_splitK_medi...,aten::mm,maxwell_sgemm_128x128_nn,sgemm_32x32x32_NN_vec,aten::max_pool2d_with_indices_backward,aten::cudnn_convolution_transpose,aten::addcdiv_,aten::addcmul_,aten::exp_,aten::leaky_relu_,torchvision::_roi_align_backward,aten::masked_fill_,sgemm_32x32x32_TN_vec,maxwell_gcgemm_32x32_tn,aten::native_dropout_backward,maxwell_scudnn_128x64_stridedB_splitK_large_nn_v0,maxwell_scudnn_128x64_relu_interior_nn_v1,aten::sum,maxwell_fp16_scudnn_fp16_128x32_relu_small_nn_v0,aten::_fake_quantize_per_tensor_affine_cachemask_ten...,maxwell_scudnn_128x64_relu_small_nn_v1,maxwell_sgemm_64x64_nn,aten::_log_softmax,maxwell_scudnn_128x128_stridedB_splitK_medium_nn_v0,maxwell_sgemm_64x64_nt,aten::aminmax,maxwell_gcgemm_64x64_tn,aten::_softmax,aten::_fused_moving_avg_obs_fq_helper,aten::replication_pad2d,maxwell_scudnn_128x64_relu_large_nn_v1,aten::mul_,maxwell_scudnn_128x128_3dconv_fprop_small_nn_v0,maxwell_scudnn_winograd_128x128_ldg1_ldg4_relu_tile4...,aten::_softmax_backward_data,aten::mse_loss_backward,aten::gelu_backward,aten::sqrt,maxwell_scudnn_128x64_stridedB_small_nn_v0,maxwell_scudnn_128x128_stridedB_small_nn_v0,aten::exp,maxwell_scudnn_128x32_relu_medium_nn_v1,maxwell_sgemm_128x128_nt,maxwell_scudnn_128x128_relu_medium_nn_v1,aten::clamp_min_,maxwell_sgemm_128x128_tn,aten::mse_loss,aten::hardtanh_backward,aten::elu_backward,maxwell_fp16_scudnn_fp16_128x128_relu_medium_nn_v0,maxwell_scudnn_winograd_128x128_ldg1_ldg4_relu_tile1...,aten::embedding_dense_backward,maxwell_scudnn_128x32_relu_small_nn_v1,maxwell_scudnn_128x32_stridedB_splitK_medium_nn_v0,sgemm_32x32x32_NN,sgemm_128x128x8_NN_vec,aten::leaky_relu_backward,maxwell_fp16_scudnn_fp16_128x32_stridedB_splitK_larg...,maxwell_sgemm_128x32_nn,maxwell_sgemm_128x32_nt,aten::neg,aten::cudnn_batch_norm_backward,aten::native_layer_norm,sgemm_128x128x8_TN_vec,maxwell_sgemm_32x128_nt,aten::native_dropout,aten::max_pool2d_with_indices,aten::_conv_depthwise2d,maxwell_fp16_scudnn_fp16_128x64_stridedB_small_nn_v0...,aten::threshold_backward,sgemm_128x128x8_TN,aten::where,maxwell_sgemm_128x64_nt,aten::silu_,maxwell_scudnn_winograd_128x128_ldg1_ldg4_relu_tile2...,aten::silu_backward,maxwell_sgemm_128x64_tn,maxwell_scudnn_128x64_stridedB_splitK_interior_nn_v0...,aten::bmm,aten::upsample_bilinear2d_backward,aten::hardswish_backward,aten::native_batch_norm,aten::convolution_backward,aten::native_layer_norm_backward,model,batch_size,2080,titan,titanxp
LearningToPaint_1,74.68,0.09,20.18,12.06,10.99,2.67,2.53,1.67,1.59,1.0,0.05,0.78,0.59,0.53,0.42,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LearningToPaint,1,1.0100355878250489,1.039320382753614,1.1427409100110568
LearningToPaint_16,49.62,0.02,10.35,10.87,0.52,6.67,7.13,5.69,6.75,3.56,0.28,2.66,2.28,1.86,1.4,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,11.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LearningToPaint,16,0.8673825531979384,0.8303749931432561,0.8306105566629914
LearningToPaint_2,70.65,0.08,10.51,10.68,9.58,3.83,3.67,2.28,2.44,1.51,0.12,1.09,0.91,1.06,0.43,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LearningToPaint,2,1.041861806250113,1.0507516763748748,1.1254495471881936
LearningToPaint_32,39.34,0.01,9.06,5.66,0.08,6.19,24.52,5.43,6.64,3.33,0.27,2.42,2.07,1.74,1.36,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,8.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,0.0,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.0,10.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LearningToPaint,32,0.4747240550454352,0.5122970018947458,0.8156611597958104
LearningToPaint_4,67.26,0.06,8.02,8.52,7.6,4.85,4.98,3.12,3.37,2.06,0.15,1.52,1.08,1.37,0.57,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LearningToPaint,4,1.0088089054684584,1.0414660344264084,1.1158343407214755
LearningToPaint_64,36.43,0.0,5.72,4.23,0.04,6.28,28.62,5.48,6.83,3.33,0.27,2.41,2.06,1.72,1.37,0.0,0.0,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,8.65,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,8.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LearningToPaint,64,0.44529610847857737,0.4476955063288215,0.845952038028392
LearningToPaint_8,60.6,0.02,9.35,7.04,6.58,5.58,6.08,4.46,5.15,2.9,0.24,2.27,1.95,1.58,1.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LearningToPaint,8,1.0423240169687096,1.0523034235345956,1.1025719895034487
Super_SloMo_1,25.57,0.09,0.0,0.0,0.0,0.0,0.29,3.93,0.0,0.16,0.23,0.53,0.1,0.52,0.61,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.46,0.0,1.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96,0.0,0.59,0.0,0.0,9.49,0.0,0.0,13.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,3.86,0.0,0.0,0.0,0.0,0.55,15.89,0.0,0.0,2.54,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.35,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,55.0,0.0,Super_SloMo,1,0.48369570555264524,0.473795604522987,0.7049876196604189
Super_SloMo_2,35.08,0.09,0.0,0.0,0.0,0.0,0.36,2.86,0.0,0.16,0.24,0.57,0.1,0.54,0.36,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.48,0.0,0.55,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58,0.0,0.6,0.0,0.0,8.08,0.0,0.0,8.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,3.58,0.0,0.0,0.0,0.0,0.28,15.07,0.0,0.0,2.51,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,0.0,0.0,48.38,0.0,Super_SloMo,2,0.44453899184809526,0.43756540807802885,0.6941607542691031
Super_SloMo_4,28.81,0.09,0.0,0.0,0.0,0.0,0.45,2.96,0.0,0.22,0.32,0.73,0.14,0.72,0.28,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.0,0.62,0.0,0.36,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.41,0.0,0.67,0.0,0.0,9.18,0.0,0.0,8.37,0.0,0.0,0.0,0.0,0.0,0.0,2.18,0.4,0.0,0.0,0.0,0.0,0.0,0.18,16.49,2.29,0.0,3.22,0.0,9.77,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,0.0,0.0,52.08,0.0,Super_SloMo,4,0.504359514490838,0.5143908230248001,0.6965018962545264
alexnet_1,1.6,0.01,0.47,3.66,0.0,0.0,0.0,27.72,0.0,0.02,0.02,0.0,0.0,0.0,6.97,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.17,0.0,13.8,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.21,0.0,0.0,0.0,0.62,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,13.96,0.0,0.0,0.0,0.0,0.0,6.98,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.03,0.06,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.96,0.0,alexnet,1,0.45481939724924,0.4363589446666333,0.5708982057814759
alexnet_1024,12.13,0.0,0.0,2.97,0.0,0.0,0.0,3.08,0.0,0.01,0.0,0.0,0.0,0.0,0.26,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.01,2.95,0.0,0.0,0.0,0.0,4.46,0.0,0.0,5.42,0.0,0.51,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.06,5.04,0.0,1.44,0.0,0.0,0.0,0.0,0.0,27.29,0.0,0.0,4.74,0.0,0.0,0.0,2.94,0.52,0.0,11.18,0.0,0.0,0.0,0.26,0.0,15.49,0.0,0.0,0.0,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.07,1.86,0.0,0.0,3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.03,0.0,alexnet,1024,0.3223338081657139,0.3164697986361948,0.4417959627822812
alexnet_128,14.7,0.03,0.0,9.63,0.25,0.0,0.0,10.34,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.92,0.0,0.0,0.0,4.85,0.0,0.0,5.11,0.0,4.12,3.09,0.0,0.0,0.0,0.0,0.0,0.0,0.07,4.67,0.0,1.36,0.0,0.0,0.0,1.8,0.01,0.0,7.0,0.0,5.49,0.0,0.0,0.0,2.82,4.18,0.0,0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,4.83,0.08,1.87,0.0,0.0,3.18,0.0,0.0,0.0,0.0,0.0,0.0,9.35,0.0,0.0,0.0,0.0,0.0,27.98,0.0,alexnet,128,0.4427054504204785,0.4193298571236446,0.6059178426992605
alexnet_16,6.38,0.01,0.0,4.23,4.2,0.0,0.0,22.37,0.0,0.01,0.0,0.0,0.0,0.0,5.46,0.0,2.79,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,6.09,0.0,3.22,1.81,0.0,10.81,8.09,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.67,0.0,0.0,0.0,2.79,0.03,0.0,2.73,0.0,0.0,0.0,0.0,0.0,1.1,10.94,0.0,0.0,0.0,0.0,0.0,5.48,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,2.87,1.85,0.04,0.67,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0,alexnet,16,0.47389387064407196,0.450640752254725,0.5800110454398872
alexnet_2,2.35,0.01,0.0,3.55,0.0,0.0,0.0,27.04,0.0,0.02,0.0,0.0,0.0,0.0,6.79,0.0,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,6.45,0.0,0.0,0.3,0.0,13.45,10.05,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.38,0.0,0.0,0.0,0.6,0.03,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.24,13.6,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,3.13,0.33,0.03,0.09,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.51,0.0,alexnet,2,0.4628799998730984,0.4413500267088191,0.5756994082023636
alexnet_256,16.2,0.03,0.0,3.73,0.0,0.0,0.0,7.82,0.0,0.01,0.0,0.0,0.0,0.0,1.32,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,3.43,0.0,0.0,0.0,0.0,5.97,0.0,0.0,6.55,0.0,2.59,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.08,5.98,0.0,1.66,0.0,0.0,0.0,2.25,0.0,0.0,9.53,0.0,6.0,0.0,0.0,0.0,3.59,2.63,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,6.19,0.09,2.35,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,35.72,0.0,alexnet,256,0.4806392377553536,0.45091376558417046,0.6432551487784802
alexnet_32,8.89,0.01,0.0,3.58,3.55,0.0,0.0,19.48,0.0,0.01,0.0,0.0,0.0,0.0,4.62,0.0,2.57,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,5.28,0.0,2.68,2.84,0.0,9.16,6.84,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.92,0.0,0.0,0.0,2.52,0.02,0.0,4.31,0.0,0.0,0.0,0.0,0.0,1.62,9.26,0.0,0.0,0.0,0.0,0.0,4.63,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59,2.3,0.04,1.07,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.01,0.0,alexnet,32,0.45601620683537175,0.43196274470244583,0.5861445746095965
alexnet_4,3.45,0.01,0.0,3.44,0.0,0.0,0.0,26.13,0.0,0.01,0.0,0.0,0.0,0.0,6.54,0.0,3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,6.31,0.0,0.0,0.53,0.0,12.96,9.68,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.37,0.0,0.0,0.0,0.57,0.03,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.38,13.09,1.4,2.56,0.0,0.0,0.0,6.55,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.42,0.03,0.21,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.85,0.0,alexnet,4,0.46242637343423765,0.4398731317484771,0.5733716259875387
alexnet_512,16.74,0.02,0.0,4.04,0.0,0.0,0.0,5.7,0.0,0.01,0.0,0.0,0.0,0.0,0.72,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,3.73,0.0,0.0,0.0,0.0,6.35,0.0,0.0,7.26,0.0,1.42,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.09,6.61,0.0,1.88,0.0,0.0,0.0,2.49,0.0,0.0,11.77,0.0,6.35,0.0,0.0,0.0,3.92,1.44,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07,5.72,0.1,2.56,0.0,0.0,4.36,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,39.3,0.0,alexnet,512,0.47332430783923357,0.45068172490111,0.6360931912027447
alexnet_64,11.66,0.01,0.0,8.46,0.27,0.0,0.0,14.46,0.0,0.01,0.0,0.0,0.0,0.0,3.24,0.0,2.1,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.77,0.0,0.0,0.0,4.72,0.0,1.63,3.98,0.0,6.41,4.79,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1.11,0.0,0.0,0.0,3.31,0.02,0.0,5.9,0.0,0.0,0.0,0.0,0.0,2.23,6.48,0.0,0.0,0.0,0.0,0.0,3.24,0.0,0.0,0.0,0.0,0.0,0.0,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,3.15,0.06,1.47,0.0,0.0,2.48,0.0,0.0,0.0,0.0,0.0,0.0,8.17,0.0,0.0,0.0,0.0,0.0,22.55,0.0,alexnet,64,0.4452515858672541,0.4201693573534267,0.5942285206045106
alexnet_8,5.51,0.01,0.0,4.53,4.51,0.0,0.0,24.21,0.0,0.01,0.0,0.0,0.0,0.0,6.01,0.0,2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,6.37,0.0,3.41,0.96,0.0,11.91,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.49,0.0,0.0,0.0,0.53,0.03,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.59,12.03,2.1,2.1,0.0,0.0,0.0,6.03,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96,0.56,0.03,0.36,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.46,0.0,alexnet,8,0.47558752753416295,0.4539968045254537,0.5813765659730289
attention_is_all_you_need_pytorch_1,0.0,0.06,0.0,2.93,6.04,0.0,0.72,23.01,0.08,0.14,0.14,0.44,0.0,0.0,5.73,0.0,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,15.57,0.0,5.76,0.0,0.0,12.55,8.38,0.0,0.0,0.0,0.37,0.08,0.0,0.32,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,12.98,0.0,0.0,0.12,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,1.67,0.0,0.63,0.0,0.0,0.0,0.13,0.31,0.0,3.03,0.0,0.0,0.0,1.08,0.0,3.7,0.0,0.0,0.0,0.0,0.95,attention_is_all_you_need_pytorch,1,1.5112743070004242,1.4254182147759007,1.1312570613605952
attention_is_all_you_need_pytorch_128,0.0,0.28,0.0,10.83,0.0,0.0,4.15,3.79,1.08,1.13,0.37,2.24,0.0,0.0,1.47,0.0,0.64,0.0,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,20.14,2.32,0.0,0.0,0.0,51.45,0.0,0.0,0.0,0.0,1.46,0.98,0.0,0.0,0.0,1.01,0.0,0.0,0.96,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.29,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,18.17,0.0,0.0,0.0,0.0,0.0,0.0,1.32,11.31,0.0,1.13,0.0,0.0,0.0,1.61,1.98,0.0,9.44,0.0,0.0,0.0,2.42,0.0,6.63,0.0,0.0,0.0,0.0,2.26,attention_is_all_you_need_pytorch,128,0.5324744024702557,0.4957848812189839,0.7161005873925897
