model,batch_size,start_time,end_time,duration
mobilenet_v3_large,1,1653527559637362232,1653527561979350429,2341.9697265625
mobilenet_v3_large,1,1653527562434530790,1653527564983176325,2548.631103515625
mobilenet_v3_large,1,1653527565367789111,1653527567867064892,2499.2724609375
mobilenet_v3_large,1,1653527568257964577,1653527570729052290,2471.058837890625
mobilenet_v3_large,2,1653527571131528288,1653527573567584648,2436.0498046875
mobilenet_v3_large,2,1653527573986712603,1653527576550219244,2563.498046875
mobilenet_v3_large,2,1653527576941697751,1653527579489139509,2547.4443359375
mobilenet_v3_large,2,1653527579881202059,1653527582603691949,2722.466064453125
mobilenet_v3_large,4,1653527583361116284,1653527585992485152,2631.3740234375
mobilenet_v3_large,4,1653527586390112776,1653527589012936241,2622.8173828125
mobilenet_v3_large,4,1653527589454213468,1653527592012447560,2558.236572265625
mobilenet_v3_large,4,1653527592563246323,1653527595091325861,2528.0830078125
mobilenet_v3_large,8,1653527595497558864,1653527597954320076,2456.750244140625
mobilenet_v3_large,8,1653527598363223995,1653527600978693303,2615.469970703125
mobilenet_v3_large,8,1653527601380520911,1653527603833269515,2452.742431640625
mobilenet_v3_large,8,1653527604241723015,1653527606832641652,2590.9228515625
mobilenet_v3_large,16,1653527607265658710,1653527609834567321,2568.906005859375
mobilenet_v3_large,16,1653527610297091017,1653527612850893717,2553.80615234375
mobilenet_v3_large,16,1653527613270999749,1653527615760400329,2489.40234375
mobilenet_v3_large,16,1653527616180977859,1653527618680590261,2499.613037109375
mobilenet_v3_large,32,1653527619144040872,1653527621809005226,2664.970947265625
mobilenet_v3_large,32,1653527622297056505,1653527624964213889,2667.162353515625
mobilenet_v3_large,32,1653527625440797298,1653527628111986151,2671.19189453125
mobilenet_v3_large,32,1653527628626912032,1653527631299208445,2672.30224609375
mobilenet_v3_large,64,1653527631937845071,1653527636713813499,4776.01904296875
mobilenet_v3_large,64,1653527637386389672,1653527642167379975,4781.044921875
mobilenet_v3_large,64,1653527642841808026,1653527647620653717,4778.8896484375
mobilenet_v3_large,64,1653527648491830913,1653527653273287180,4781.5126953125
mobilenet_v3_large,128,1653527654244180711,1653527663347131136,9103.1083984375
mobilenet_v3_large,128,1653527664364049606,1653527673480404387,9116.5166015625
mobilenet_v3_large,128,1653527674515341644,1653527683635109940,9119.91796875
mobilenet_v3_large,128,1653527684671415605,1653527693818678359,9147.4228515625
mobilenet_v3_large,256,1653527695477223493,1653527713543224581,18066.376953125
mobilenet_v3_large,256,1653527715481039830,1653527733727519997,18246.880859375
mobilenet_v3_large,256,1653527735455713348,1653527753872426569,18417.103515625
mobilenet_v3_large,256,1653527755602514564,1653527774093067051,18490.95703125
mobilenet_v3_large,512,1653527777457070779,1653527814376396870,36920.21875
mobilenet_v3_large,512,1653527817940582983,1653527855112268705,37164.046875
mobilenet_v3_large,512,1653527858818080978,1653527896072071638,37236.296875
mobilenet_v3_large,512,1653527899537341294,1653527936677085295,37122.1015625
resnet18,1,1653527939818476281,1653527940730871254,911.9189453125
resnet18,1,1653527941192258468,1653527942100932754,908.1873779296875
resnet18,1,1653527942463289298,1653527943372206106,908.4403076171875
resnet18,1,1653527943706175477,1653527944614958673,908.2943115234375
resnet18,2,1653527944954367915,1653527945868502917,913.6567993164062
resnet18,2,1653527946205653975,1653527947120785350,914.6568603515625
resnet18,2,1653527947459160094,1653527948374868493,915.2301635742188
resnet18,2,1653527948715250021,1653527949631174402,915.447998046875
resnet18,4,1653527949972157500,1653527950896274843,923.6317138671875
resnet18,4,1653527951237809369,1653527952161452608,923.1611938476562
resnet18,4,1653527952501491658,1653527953426473659,924.4989624023438
resnet18,4,1653527953774342712,1653527954700441772,925.6199340820312
resnet18,8,1653527955045354036,1653527955994632111,948.7875366210938
resnet18,8,1653527956345818870,1653527957296190511,949.8795776367188
resnet18,8,1653527957723540310,1653527958673773363,949.7364501953125
resnet18,8,1653527959023612589,1653527959972854726,948.749755859375
resnet18,16,1653527960351416798,1653527961690631563,1338.5416259765625
resnet18,16,1653527962068406452,1653527963413411130,1344.3277587890625
resnet18,16,1653527963789136030,1653527965135799633,1345.9862060546875
resnet18,16,1653527965509786175,1653527966857078604,1346.616455078125
resnet18,32,1653527967307379415,1653527969675125255,2366.58349609375
resnet18,32,1653527970153770956,1653527972521939032,2367.007080078125
resnet18,32,1653527972977720394,1653527975346392142,2367.51025390625
resnet18,32,1653527975801878022,1653527978185543318,2382.493408203125
resnet18,64,1653527978786194435,1653527983220099916,4431.767578125
resnet18,64,1653527983829296432,1653527988263469631,4432.03369140625
resnet18,64,1653527988871839711,1653527993316466356,4442.48486328125
resnet18,64,1653527993916522215,1653527998391977245,4473.294921875
resnet18,128,1653527999538033998,1653528008435975695,8893.6943359375
resnet18,128,1653528009374435349,1653528018257693412,8879.01953125
resnet18,128,1653528019237075086,1653528028129487431,8888.16796875
resnet18,128,1653528029076144148,1653528037936817365,8856.4443359375
resnet18,256,1653528039475402814,1653528056917512965,17433.826171875
resnet18,256,1653528058495604720,1653528075937897471,17434.009765625
resnet18,256,1653528077733543626,1653528095190668876,17448.90234375
resnet18,256,1653528096827039815,1653528114279431652,17452.83203125
resnet18,512,1653528117074289880,1653528151076797285,34003.41015625
resnet18,512,1653528154124971671,1653528188180235485,34056.16015625
resnet18,512,1653528191253423674,1653528225250875239,33998.34765625
resnet18,512,1653528228343705569,1653528262313247598,33970.43359375
resnet18,1024,1653528268573353086,1653528347794589532,79223.3984375
attention_is_all_you_need_pytorch,1,1653528361825173205,1653528366174281446,4349.18212890625
attention_is_all_you_need_pytorch,1,1653528373149677546,1653528377485778619,4336.17822265625
attention_is_all_you_need_pytorch,1,1653528384496577158,1653528388852504127,4356.0009765625
attention_is_all_you_need_pytorch,1,1653528395809364604,1653528400146221061,4336.9296875
attention_is_all_you_need_pytorch,2,1653528406453616818,1653528410982036004,4528.49462890625
attention_is_all_you_need_pytorch,2,1653528417575614985,1653528422108787605,4533.24462890625
attention_is_all_you_need_pytorch,2,1653528428354351618,1653528432882736483,4528.45751953125
attention_is_all_you_need_pytorch,2,1653528439108061643,1653528443631544022,4523.55810546875
attention_is_all_you_need_pytorch,4,1653528448576758374,1653528453123150139,4546.4677734375
attention_is_all_you_need_pytorch,4,1653528458004881664,1653528462553234720,4548.4296875
attention_is_all_you_need_pytorch,4,1653528467524473735,1653528472075987284,4551.59130859375
attention_is_all_you_need_pytorch,4,1653528477424598757,1653528481987473121,4562.95166015625
attention_is_all_you_need_pytorch,8,1653528486494569282,1653528491041894318,4547.3994140625
attention_is_all_you_need_pytorch,8,1653528495392521748,1653528499947275301,4554.8134765625
attention_is_all_you_need_pytorch,8,1653528504287521348,1653528508838308502,4550.8603515625
attention_is_all_you_need_pytorch,8,1653528513137673968,1653528517690278574,4552.68310546875
attention_is_all_you_need_pytorch,16,1653528521787545914,1653528526435286418,4647.81494140625
attention_is_all_you_need_pytorch,16,1653528530507690630,1653528535156331916,4648.72265625
attention_is_all_you_need_pytorch,16,1653528539552616262,1653528544216151147,4663.6162109375
attention_is_all_you_need_pytorch,16,1653528548392545321,1653528553048687278,4656.21826171875
attention_is_all_you_need_pytorch,32,1653528557067167672,1653528561710759693,4643.67236328125
attention_is_all_you_need_pytorch,32,1653528565714189327,1653528570349781580,4635.669921875
attention_is_all_you_need_pytorch,32,1653528574325381933,1653528578969739563,4644.43896484375
attention_is_all_you_need_pytorch,32,1653528582892527382,1653528587532579659,4640.12646484375
attention_is_all_you_need_pytorch,64,1653528591407496870,1653528596169722215,4762.31103515625
attention_is_all_you_need_pytorch,64,1653528600411424376,1653528605190150860,4778.8115234375
attention_is_all_you_need_pytorch,64,1653528609161022864,1653528613934177693,4773.2392578125
attention_is_all_you_need_pytorch,64,1653528617942397854,1653528622714661067,4772.345703125
attention_is_all_you_need_pytorch,128,1653528626716651783,1653528635535778808,8819.310546875
attention_is_all_you_need_pytorch,128,1653528639539622127,1653528648440693100,8901.259765625
attention_is_all_you_need_pytorch,128,1653528652450721158,1653528661274943926,8824.4130859375
attention_is_all_you_need_pytorch,128,1653528665919815227,1653528674758689440,8839.06640625
attention_is_all_you_need_pytorch,256,1653528679188279497,1653528696314016270,17126.150390625
attention_is_all_you_need_pytorch,256,1653528700831281725,1653528718039589555,17208.728515625
attention_is_all_you_need_pytorch,256,1653528722554506435,1653528739966743131,17412.662109375
attention_is_all_you_need_pytorch,256,1653528744715585081,1653528762024850078,17309.69921875
attention_is_all_you_need_pytorch,512,1653528767413703284,1653528798608581754,31195.7109375
attention_is_all_you_need_pytorch,512,1653528804089996142,1653528836129505484,32040.353515625
attention_is_all_you_need_pytorch,512,1653528841942034160,1653528874155486821,32214.345703125
attention_is_all_you_need_pytorch,512,1653528879643267236,1653528912012122371,32369.75390625
timm_vision_transformer,1,1653528929515172081,1653528931830671233,2315.5068359375
timm_vision_transformer,1,1653528932493182802,1653528934803155612,2309.98828125
timm_vision_transformer,1,1653528935464045396,1653528937776747411,2312.712158203125
timm_vision_transformer,1,1653528938445794349,1653528940768270332,2322.480224609375
timm_vision_transformer,2,1653528941475512020,1653528943954259138,2478.76513671875
timm_vision_transformer,2,1653528944691460563,1653528947120002251,2428.558837890625
timm_vision_transformer,2,1653528947783412797,1653528950221851041,2438.45166015625
timm_vision_transformer,2,1653528950892030889,1653528953411956269,2519.945068359375
timm_vision_transformer,4,1653528954112207203,1653528956622367695,2510.167724609375
timm_vision_transformer,4,1653528957292580709,1653528959761135073,2468.567138671875
timm_vision_transformer,4,1653528960430903792,1653528962942839325,2511.94384765625
timm_vision_transformer,4,1653528963622744390,1653528966112661327,2489.931884765625
timm_vision_transformer,8,1653528966781740225,1653528969323465997,2541.738037109375
timm_vision_transformer,8,1653528970023524244,1653528972583376010,2559.84814453125
timm_vision_transformer,8,1653528973618131909,1653528976163807198,2545.689453125
timm_vision_transformer,8,1653528976870162962,1653528979423078742,2552.930419921875
timm_vision_transformer,16,1653528980194382332,1653528984101592778,3907.277587890625
timm_vision_transformer,16,1653528984858038099,1653528988766665728,3908.6962890625
timm_vision_transformer,16,1653528989549041466,1653528993465157597,3916.184814453125
timm_vision_transformer,16,1653528994222963886,1653528998148803697,3925.90869140625
timm_vision_transformer,32,1653528999137474175,1653529006587852450,7450.54296875
timm_vision_transformer,32,1653529007538261469,1653529015101054654,7562.96728515625
timm_vision_transformer,32,1653529016036782844,1653529023689396647,7652.7919921875
timm_vision_transformer,32,1653529024627802871,1653529032351755596,7724.1337890625
timm_vision_transformer,64,1653529033627549249,1653529048251158560,14623.990234375
timm_vision_transformer,64,1653529049838176134,1653529064596600524,14758.8056640625
timm_vision_transformer,64,1653529065889045339,1653529080704426152,14815.7744140625
timm_vision_transformer,64,1653529082002539736,1653529096883885011,14881.7333984375
timm_vision_transformer,128,1653529098854468429,1653529128065806198,29212.138671875
timm_vision_transformer,128,1653529130454983362,1653529159456959531,29002.783203125
timm_vision_transformer,128,1653529161465954865,1653529190445064157,28979.912109375
timm_vision_transformer,128,1653529192825786177,1653529221692931501,28867.958984375
timm_vision_transformer,256,1653529224945215893,1653529281017993598,56074.41015625
timm_vision_transformer,256,1653529284681560662,1653529340551034772,55871.12109375
timm_vision_transformer,256,1653529343886528922,1653529399632507637,55747.609375
timm_vision_transformer,256,1653529403322876385,1653529458934223113,55613.109375
vgg16,1,1653529462221430153,1653529464416765991,2195.429443359375
vgg16,1,1653529466699981544,1653529468885573993,2185.678466796875
vgg16,1,1653529470820251212,1653529473006869039,2186.700439453125
vgg16,1,1653529474922722023,1653529477111730628,2189.0947265625
vgg16,2,1653529479050881148,1653529481635510277,2584.731689453125
vgg16,2,1653529483566786931,1653529486153842275,2587.156494140625
vgg16,2,1653529488093159119,1653529490676841127,2583.781494140625
vgg16,2,1653529492609214438,1653529495191889056,2582.77783203125
vgg16,4,1653529497187506586,1653529500508425615,3321.066162109375
vgg16,4,1653529502480961008,1653529505799454835,3318.65087890625
vgg16,4,1653529507768264671,1653529511090510825,3322.40234375
vgg16,4,1653529513090670460,1653529516411067193,3320.55224609375
vgg16,8,1653529518486277063,1653529523237379615,4751.33447265625
vgg16,8,1653529525339917955,1653529530094108729,4754.423828125
vgg16,8,1653529532495819140,1653529537253123041,4757.54443359375
vgg16,8,1653529539344901629,1653529544107978516,4763.322265625
vgg16,16,1653529546301497648,1653529553088763224,6787.619140625
vgg16,16,1653529555273075508,1653529562089780940,6817.0595703125
vgg16,16,1653529564302680348,1653529571134346670,6832.02294921875
vgg16,16,1653529573299206908,1653529580127564089,6828.7080078125
vgg16,32,1653529582584586074,1653529594331701719,11747.7724609375
vgg16,32,1653529597241106472,1653529608989261651,11748.802734375
vgg16,32,1653529611475220074,1653529623277953943,11803.40625
vgg16,32,1653529625721870539,1653529637542856539,11821.646484375
vgg16,64,1653529640589079200,1653529662356732719,21768.93359375
vgg16,64,1653529665747780447,1653529687582395678,21835.857421875
vgg16,64,1653529690684758682,1653529712475748935,21792.265625
vgg16,64,1653529715514314236,1653529737352456387,21839.4140625
vgg16,128,1653529742102641210,1653529784394378525,42294.21484375
vgg16,128,1653529788820033788,1653529831081547461,42264.01171875
vgg16,128,1653529835740359065,1653529877979607079,42241.7421875
vgg16,128,1653529882227890236,1653529924488367468,42262.9140625
maml,1,1653529931830125693,1653529979725649100,47898.25390625
maml,1,1653529982276792107,1653530030375078978,48100.98046875
maml,1,1653530034769662731,1653530081318082811,46551.01171875
maml,1,1653530084359499368,1653530135467859620,51111.203125
maml_omniglot,1,1653530141061551786,1653530241338291337,100282.421875
maml_omniglot,1,1653530246717359008,1653530347429534610,100717.90625
maml_omniglot,1,1653530352725376603,1653530450441241586,97721.4453125
maml_omniglot,1,1653530455487025739,1653530554531217426,99049.140625
mnasnet1_0,1,1653530555688752355,1653530557868252350,2179.50830078125
mnasnet1_0,1,1653530558222202117,1653530560499835237,2277.653076171875
mnasnet1_0,1,1653530560858117046,1653530563018866438,2160.762939453125
mnasnet1_0,1,1653530563374817130,1653530565529405207,2154.6044921875
mnasnet1_0,2,1653530565880860750,1653530568020315599,2139.4697265625
mnasnet1_0,2,1653530568364536849,1653530570501115860,2136.583984375
mnasnet1_0,2,1653530570851521727,1653530572985728252,2134.218017578125
mnasnet1_0,2,1653530573333167441,1653530575481776124,2148.620849609375
mnasnet1_0,4,1653530575845646940,1653530578077184204,2231.55810546875
mnasnet1_0,4,1653530578435152439,1653530580710632925,2275.502197265625
mnasnet1_0,4,1653530581072889828,1653530583416361953,2343.495361328125
mnasnet1_0,4,1653530583787038280,1653530586165484352,2378.47119140625
mnasnet1_0,8,1653530586550219812,1653530588828024151,2277.8251953125
mnasnet1_0,8,1653530589197547581,1653530591423397053,2225.86376953125
mnasnet1_0,8,1653530591790700906,1653530594012758981,2222.0791015625
mnasnet1_0,8,1653530594371006093,1653530596616205360,2245.207275390625
mnasnet1_0,16,1653530596993940719,1653530599143232399,2149.31005859375
mnasnet1_0,16,1653530599532573026,1653530601681583736,2149.027587890625
mnasnet1_0,16,1653530602070135788,1653530604216937780,2146.81982421875
mnasnet1_0,16,1653530604604590536,1653530606838365428,2233.79248046875
mnasnet1_0,32,1653530607282908914,1653530610155024884,2872.1552734375
mnasnet1_0,32,1653530610620690500,1653530613496829068,2876.17919921875
mnasnet1_0,32,1653530613960682952,1653530616837922570,2877.2783203125
mnasnet1_0,32,1653530617716434747,1653530620595779113,2879.37939453125
mnasnet1_0,64,1653530621227590860,1653530626583134008,5355.6630859375
mnasnet1_0,64,1653530627246084436,1653530632610438966,5364.4697265625
mnasnet1_0,64,1653530633281463332,1653530638648318922,5366.97265625
mnasnet1_0,64,1653530639316790277,1653530644691154848,5374.47265625
mnasnet1_0,128,1653530645708009391,1653530656180680816,10472.943359375
mnasnet1_0,128,1653530657255251181,1653530667741713406,10486.7255859375
mnasnet1_0,128,1653530668809047363,1653530679328403022,10519.6318359375
mnasnet1_0,128,1653530680824906430,1653530691357925247,10533.294921875
mnasnet1_0,256,1653530693165751999,1653530714271655532,21106.50390625
mnasnet1_0,256,1653530716116820322,1653530737300593086,21184.37890625
mnasnet1_0,256,1653530739130357974,1653530760381664501,21251.939453125
mnasnet1_0,256,1653530762630758672,1653530784029340907,21399.2109375
mnasnet1_0,512,1653530787411236458,1653530830764993180,43355.1484375
mnasnet1_0,512,1653530834670874491,1653530878524859947,43855.421875
mnasnet1_0,512,1653530881999378627,1653530926151713239,44153.796875
mnasnet1_0,512,1653530929962759705,1653530974117801852,44156.515625
drq,1,1653530986501749659,1653530994549095213,8047.54931640625
drq,1,1653530995982253407,1653531003852352771,7870.318359375
drq,1,1653531004818378430,1653531012624197144,7806.03466796875
drq,1,1653531013591547503,1653531021396349181,7805.009765625
timm_regnet,1,1653531022112716079,1653531026407398617,4294.77490234375
timm_regnet,1,1653531026986596471,1653531031282635580,4296.1298828125
timm_regnet,1,1653531031834096058,1653531036125465250,4291.455078125
timm_regnet,1,1653531036701412050,1653531041004481325,4303.158203125
timm_regnet,2,1653531041608636330,1653531046408518192,4799.98583984375
timm_regnet,2,1653531047003723723,1653531051813359452,4809.74267578125
timm_regnet,2,1653531052409451981,1653531057213104417,4803.759765625
timm_regnet,2,1653531058191760735,1653531063002825711,4811.173828125
timm_regnet,4,1653531063603363497,1653531068528449411,4925.19091796875
timm_regnet,4,1653531069115429991,1653531074035571318,4920.24560546875
timm_regnet,4,1653531074625055970,1653531079541176773,4916.23046875
timm_regnet,4,1653531080128686958,1653531085051095950,4922.52001953125
timm_regnet,8,1653531085648489874,1653531090470014460,4821.630859375
timm_regnet,8,1653531091067723982,1653531095886350569,4818.73291015625
timm_regnet,8,1653531096484225691,1653531101319026114,4834.90771484375
timm_regnet,8,1653531101917585914,1653531106831859398,4914.384765625
timm_regnet,16,1653531107458890246,1653531112501650044,5042.87548828125
timm_regnet,16,1653531113129576586,1653531118189746540,5060.2802734375
timm_regnet,16,1653531119181281720,1653531124218973762,5037.8017578125
timm_regnet,16,1653531124891363911,1653531129933143864,5041.89794921875
timm_regnet,32,1653531130759454750,1653531140283540754,9524.3486328125
timm_regnet,32,1653531141138318433,1653531150666786612,9528.7333984375
timm_regnet,32,1653531151521904567,1653531161059619424,9537.986328125
timm_regnet,32,1653531161911322422,1653531171483155649,9572.1083984375
timm_regnet,64,1653531172703973158,1653531190151579470,17448.1484375
timm_regnet,64,1653531191843146840,1653531209388414347,17545.814453125
timm_regnet,64,1653531210694329304,1653531228345495822,17651.73046875
timm_regnet,64,1653531229621811941,1653531247385049995,17763.814453125
timm_regnet,128,1653531249433520766,1653531283507716317,34075.3515625
timm_regnet,128,1653531285996703729,1653531320186419383,34190.8828125
timm_regnet,128,1653531322355632368,1653531356581210263,34226.76171875
timm_regnet,128,1653531359062611295,1653531393225596813,34164.15625
timm_regnet,256,1653531396903373156,1653531463283221680,66370.0703125
timm_regnet,256,1653531467396305701,1653531533694880111,66267.796875
timm_regnet,256,1653531537880546474,1653531604122168250,66210.8671875
timm_regnet,256,1653531608241462867,1653531674458583524,66186.3984375
timm_vovnet,1,1653531676501518988,1653531677854148835,1351.9647216796875
timm_vovnet,1,1653531678386427241,1653531679738618312,1351.5247802734375
timm_vovnet,1,1653531680273080995,1653531681625379974,1351.6348876953125
timm_vovnet,1,1653531682147787477,1653531683499387186,1350.9349365234375
timm_vovnet,2,1653531684050046459,1653531685443259310,1392.5294189453125
timm_vovnet,2,1653531685977477726,1653531687367528722,1389.368896484375
timm_vovnet,2,1653531687895028968,1653531689282941835,1387.2330322265625
timm_vovnet,2,1653531689812842176,1653531691201015798,1387.4925537109375
timm_vovnet,4,1653531691745643218,1653531693274692460,1528.301513671875
timm_vovnet,4,1653531693813518692,1653531695435613856,1621.3046875
timm_vovnet,4,1653531695979278078,1653531697510324771,1530.2978515625
timm_vovnet,4,1653531698060860393,1653531699594058039,1532.44921875
timm_vovnet,8,1653531700191411736,1653531702705445753,2512.827392578125
timm_vovnet,8,1653531703297849989,1653531705819992952,2520.932861328125
timm_vovnet,8,1653531706404996648,1653531708941428096,2535.217041015625
timm_vovnet,8,1653531709530237301,1653531712076055161,2544.586669921875
timm_vovnet,16,1653531712721530738,1653531716828632536,4105.15576171875
timm_vovnet,16,1653531717504502128,1653531721630591157,4124.1318359375
timm_vovnet,16,1653531722346316905,1653531726485447364,4137.15771484375
timm_vovnet,16,1653531727159526501,1653531731305131429,4145.25830078125
timm_vovnet,32,1653531732144761298,1653531739879734434,7735.19970703125
timm_vovnet,32,1653531741082932687,1653531748851758678,7769.068359375
timm_vovnet,32,1653531749714777775,1653531757483955728,7769.41943359375
timm_vovnet,32,1653531758328489443,1653531766102547970,7774.29248046875
timm_vovnet,64,1653531767317260532,1653531783093885286,15777.1572265625
timm_vovnet,64,1653531784322995957,1653531800121983567,15799.521484375
timm_vovnet,64,1653531801712387813,1653531817459060708,15747.2001953125
timm_vovnet,64,1653531818715481282,1653531834488239741,15773.2880859375
timm_vovnet,128,1653531836438203573,1653531867159326631,30722.22265625
timm_vovnet,128,1653531869440619518,1653531900113021586,30673.517578125
timm_vovnet,128,1653531902076208256,1653531932786683097,30711.576171875
timm_vovnet,128,1653531935095821217,1653531965763615886,30668.90234375
timm_vovnet,256,1653531969508523173,1653532030127832900,60621.546875
timm_vovnet,256,1653532034344438018,1653532094869654138,60527.4765625
timm_vovnet,256,1653532099173290156,1653532159601846344,60430.82421875
timm_vovnet,256,1653532163814527558,1653532224236920423,60424.6640625
hf_DistilBert,1,1653532230832192080,1653532233189541373,2357.3916015625
hf_DistilBert,1,1653532236520931153,1653532238870718912,2349.82275390625
hf_DistilBert,1,1653532242281430286,1653532244624196184,2342.81201171875
hf_DistilBert,1,1653532248010569100,1653532250346357057,2335.835693359375
hf_DistilBert,2,1653532253725604590,1653532257552531799,3827.02587890625
hf_DistilBert,2,1653532261024006604,1653532264851329261,3827.40869140625
hf_DistilBert,2,1653532268303286363,1653532272129757602,3826.56884765625
hf_DistilBert,2,1653532275546427291,1653532279373114732,3826.789306640625
hf_DistilBert,4,1653532282934183516,1653532289579892747,6645.91162109375
hf_DistilBert,4,1653532293605188598,1653532300268246375,6663.2646484375
hf_DistilBert,4,1653532303848910614,1653532310508202984,6659.4990234375
hf_DistilBert,4,1653532314054273711,1653532320720397888,6666.3271484375
hf_DistilBert,8,1653532324628836576,1653532337529234279,12900.7646484375
hf_DistilBert,8,1653532341479971340,1653532354282333516,12802.7978515625
hf_DistilBert,8,1653532358700804786,1653532371753889623,13053.48046875
hf_DistilBert,8,1653532375703612529,1653532388954019249,13250.8193359375
hf_DistilBert,16,1653532393436086113,1653532418786190657,25350.94921875
hf_DistilBert,16,1653532423784478858,1653532449093140282,25309.513671875
hf_DistilBert,16,1653532453578487372,1653532478262574549,24684.998046875
hf_DistilBert,16,1653532482708047627,1653532507359981396,24652.8515625
hf_DistilBert,32,1653532513284974591,1653532562040607937,48757.3671875
hf_DistilBert,32,1653532567756655347,1653532616259564597,48504.67578125
hf_DistilBert,32,1653532622297692599,1653532670751885637,48455.9375
hf_DistilBert,32,1653532676483354702,1653532724907140675,48425.90625
timm_efficientnet,1,1653532754818090437,1653532757463052330,2645.027099609375
timm_efficientnet,1,1653532757827724676,1653532760384776681,2557.113037109375
timm_efficientnet,1,1653532760752545907,1653532763324518105,2572.030517578125
timm_efficientnet,1,1653532763700240402,1653532766283211792,2583.034423828125
timm_efficientnet,2,1653532766679800351,1653532769304106162,2624.37060546875
timm_efficientnet,2,1653532769699667927,1653532772324970668,2625.365966796875
timm_efficientnet,2,1653532772712843983,1653532775284567033,2571.7822265625
timm_efficientnet,2,1653532775682576162,1653532778304971888,2622.4599609375
timm_efficientnet,4,1653532778703462080,1653532781327490446,2624.088134765625
timm_efficientnet,4,1653532781711960571,1653532784367098578,2655.1953125
timm_efficientnet,4,1653532784754118248,1653532787325752354,2571.696044921875
timm_efficientnet,4,1653532788096619805,1653532790685275798,2588.718994140625
timm_efficientnet,8,1653532791120878963,1653532793706461416,2585.644775390625
timm_efficientnet,8,1653532794118856290,1653532796689261537,2570.467041015625
timm_efficientnet,8,1653532797090199558,1653532799665351963,2575.21337890625
timm_efficientnet,8,1653532800028036443,1653532802584803439,2556.8291015625
timm_efficientnet,16,1653532802969681868,1653532805528797573,2559.188720703125
timm_efficientnet,16,1653532805918403250,1653532808467615878,2549.286376953125
timm_efficientnet,16,1653532808857247209,1653532811408832118,2551.657470703125
timm_efficientnet,16,1653532811805485372,1653532814429067401,2623.657958984375
timm_efficientnet,32,1653532814891676149,1653532818968972992,4077.4365234375
timm_efficientnet,32,1653532819465591831,1653532823547394475,4081.9423828125
timm_efficientnet,32,1653532824044650337,1653532828134077069,4089.560302734375
timm_efficientnet,32,1653532828628711836,1653532832726078173,4097.50830078125
timm_efficientnet,64,1653532833382220386,1653532841156926033,7775.0078125
timm_efficientnet,64,1653532841852356600,1653532849648401896,7796.34375
timm_efficientnet,64,1653532850687136309,1653532858537024859,7850.18359375
timm_efficientnet,64,1653532859262911150,1653532867163305089,7900.70654296875
timm_efficientnet,128,1653532868208913391,1653532883777811895,15569.5654296875
timm_efficientnet,128,1653532884900761661,1653532900635003302,15734.921875
timm_efficientnet,128,1653532901748337823,1653532917564237970,15816.583984375
timm_efficientnet,128,1653532919174928217,1653532934992651133,15818.408203125
timm_efficientnet,256,1653532937036534588,1653532968995578832,31960.46875
timm_efficientnet,256,1653532971139029793,1653533003107506522,31969.89453125
timm_efficientnet,256,1653533005696755746,1653533037566433716,31871.068359375
timm_efficientnet,256,1653533039748036495,1653533071589377288,31842.765625
dcgan,1,1653533072841196461,1653533076656641358,3815.561279296875
dcgan,1,1653533077052389392,1653533080342459580,3290.168212890625
dcgan,1,1653533080661825540,1653533083946887826,3285.157958984375
dcgan,1,1653533084260752751,1653533087630493339,3369.840576171875
dcgan,2,1653533087987438903,1653533091662808887,3675.4833984375
dcgan,2,1653533091987905601,1653533095805826860,3818.0380859375
dcgan,2,1653533096145676699,1653533099849992490,3704.4267578125
dcgan,2,1653533100203458130,1653533104531470660,4328.15673828125
dcgan,4,1653533104928764446,1653533109934442747,5005.84619140625
dcgan,4,1653533110338641265,1653533115966438048,5627.97998046875
dcgan,4,1653533116398284324,1653533120950106692,4551.95556640625
dcgan,4,1653533121295153539,1653533125006791371,3711.748779296875
dcgan,8,1653533125362830533,1653533129319770577,3957.066162109375
dcgan,8,1653533129672964615,1653533133631074553,3958.235107421875
dcgan,8,1653533134421230379,1653533140079123016,5658.0634765625
dcgan,8,1653533140450634701,1653533145227755020,4777.265625
dcgan,16,1653533145665654813,1653533150480202844,4814.7109375
dcgan,16,1653533150867444357,1653533155709048681,4841.76904296875
dcgan,16,1653533156091220861,1653533160934651072,4843.59521484375
dcgan,16,1653533161323459380,1653533167687317185,6364.0791015625
dcgan,32,1653533168217659199,1653533175539125038,7321.7373046875
dcgan,32,1653533176067178690,1653533183164594744,7097.6845703125
dcgan,32,1653533183650359386,1653533190844052600,7193.95654296875
dcgan,32,1653533191349064431,1653533198514866745,7166.0712890625
dcgan,64,1653533199648996693,1653533212035837005,12387.35546875
dcgan,64,1653533212805165083,1653533225361432831,12556.7958984375
dcgan,64,1653533226108392692,1653533238697985071,12590.1201171875
dcgan,64,1653533239444434555,1653533252045680772,12601.7734375
dcgan,128,1653533253342702487,1653533278016444783,24674.80859375
dcgan,128,1653533279706032915,1653533304355359165,24650.419921875
dcgan,128,1653533305672057270,1653533330253541721,24582.55859375
dcgan,128,1653533331561049733,1653533356094441548,24534.470703125
dcgan,256,1653533358102569099,1653533392989569055,34888.546875
dcgan,256,1653533394818188611,1653533429677478773,34860.8515625
dcgan,256,1653533431816817006,1653533466478788147,34663.52734375
dcgan,256,1653533468247218099,1653533502785404133,34539.72265625
dcgan,512,1653533506540493141,1653533575775936875,69238.6015625
